request_id,user_id,garage_id,garage_name,service_type,description,request_date,request_district,request_latitude,request_longitude,mechanic_district,mechanic_latitude,mechanic_longitude,distance_km,status,completion_date,duration_hours,estimated_cost_rwf,actual_cost_rwf,response_time_minutes,payment_method,payment_status,emergency_request
REQ03808,USR0517,4351,MUGENZI MOTORS AUTO,Transmission Repair,Car won't start,3/13/2026 9:40,Kirehe,-2.270778,30.634906,Kirehe,-2.097517,30.743608,22.74,Cancelled,3/13/2026 15:40,0,71288,0,57,N/A,Unpaid,No
REQ03809,USR0165,2471,Quality Automobiles,Air Conditioning,Flat tire replacement,2/9/2026 11:38,Huye,-2.650752,29.798286,Huye,-2.5994362,29.7614694,7.02,In Progress,2/11/2026 13:38,56,39283,43750,36,Mobile Money,Unpaid,Yes
REQ03810,USR0067,7780,Top Car Repair,Diagnostic Scanning,Windshield wiper motor failure,1/9/2026 12:19,Nyanza,-2.339595,29.665085,Nyanza,-2.333635,29.79254,14.18,Completed,1/12/2026 10:19,70,61940,7516,149,Mobile Money,Paid,No
REQ03811,USR0008,4734,KEZA SERVICES WORKSHOP,Exhaust System,Suspension noise,1/20/2026 3:11,Ngoma,-2.224556,30.503275,Ngoma,-2.101238,30.579155,16.1,In Progress,1/24/2026 0:11,31,150265,130615,84,Bank Transfer,Unpaid,Yes
REQ03812,USR0109,5523,MUGABO Workshop LTD,Air Conditioning,Electrical fault,4/17/2026 7:23,Musanze,-1.498566,29.563255,Musanze,-1.505581,29.599966,4.15,Completed,4/19/2026 15:23,56,197880,5106,42,Cash,Paid,No
REQ03813,USR0562,7772,SEMANZA MOTORS AUTO,Welding,Starter motor issues,2/27/2026 21:44,Nyanza,-2.398029,29.746637,Nyanza,-2.293352,29.786364,12.45,Cancelled,2/27/2026 23:44,0,17174,0,161,N/A,Unpaid,Yes
REQ03814,USR0147,2416,Umurava Spare Parts & Garage,Diagnostic Scanning,Windshield wiper motor failure,12/17/2026 1:31,Huye,-2.580535,29.804723,Huye,-2.5977211,29.732812,8.21,Cancelled,12/17/2026 21:31,0,6818,0,74,N/A,Unpaid,No
REQ03815,USR0405,4965,RUHARA Workshop Ltd,Diagnostic Scanning,Windshield wiper motor failure,4/16/2026 15:13,Huye,-2.541576,29.71968,Huye,-2.581078,29.738178,4.85,Cancelled,4/16/2026 23:13,0,34207,0,137,N/A,Pending,No
REQ03816,USR0903,2859,Diamond Auto Clinic,Tire & Wheel,Flat tire replacement,4/4/2026 7:21,Kirehe,-2.275661,30.612449,Kirehe,-2.1206132,30.7189396,20.91,Cancelled,4/4/2026 13:21,0,104717,0,39,N/A,Unpaid,No
REQ03817,USR0082,6721,MUGABO Workshop,Oil Change,Transmission slipping,10/29/2026 3:17,Nyanza,-2.425822,29.817768,Nyanza,-2.306407,29.79076,13.61,Completed,11/1/2026 17:17,86,22424,124384,122,Cash,Paid,No
REQ03818,USR0613,4813,ABL Autocare,Suspension & Steering,Oil leak detected,6/5/2026 7:24,Gasabo,-1.855528,30.078066,Gasabo,-1.916405,30.045077,7.7,Cancelled,6/5/2026 11:24,0,185600,0,103,N/A,Cancelled,Yes
REQ03819,USR0367,5723,East Africa Engine Mechanics,Tire & Wheel,Starter motor issues,2/27/2026 15:15,Rubavu,-1.664356,29.224006,Rubavu,-1.63987,29.315641,10.54,Cancelled,2/27/2026 23:15,0,126146,0,143,N/A,Cancelled,Yes
REQ03820,USR0688,5468,Rwanda Moto Auto Clinic,Welding,Battery replacement,2/16/2026 7:47,Rwamagana,-1.925574,30.457799,Rwamagana,-1.965902,30.456713,4.49,Completed,2/17/2026 1:47,18,90953,47953,118,Cash,Paid,Yes
REQ03821,USR0371,6689,East Africa Road Car Workshop,Air Conditioning,Electrical fault,4/8/2026 7:56,Kirehe,-2.403407,30.735453,Kirehe,-2.148653,30.822773,29.94,In Progress,4/10/2026 5:56,40,15732,18601,87,Cash,Unpaid,No
REQ03822,USR0272,500,Green Motors Gicumbi,Tire & Wheel,Clutch not engaging,4/9/2026 23:12,Gicumbi,-1.646991,30.075834,Gicumbi,-1.631804,30.01725,6.73,Completed,4/13/2026 23:12,96,144686,177821,103,Cash,Paid,No
REQ03823,USR0885,1429,Virunga Mechanics Nyanza,Diagnostic Scanning,Windshield wiper motor failure,6/7/2026 13:17,Nyanza,-2.416624,29.663286,Nyanza,-2.360534,29.66212,6.24,Completed,6/8/2026 4:17,15,57665,142771,123,Mobile Money,Paid,No
REQ03824,USR0944,2134,Vision Motor Services,Electrical Systems,Check engine light on,5/6/2026 8:26,Kirehe,-2.364594,30.685125,Kirehe,-2.0602844,30.7000675,33.88,Completed,5/6/2026 11:26,3,68113,77478,164,Bank Transfer,Paid,No
REQ03825,USR0217,4825,Kigali Road Auto Repair,Bodywork,Brakes not responding,9/28/2026 23:39,Ngoma,-2.118583,30.521503,Ngoma,-2.153384,30.612463,10.82,In Progress,9/29/2026 21:39,49,86438,80471,9,Mobile Money,Unpaid,No
REQ03826,USR0182,4434,MANIRIHO SERVICES GARAGE,Exhaust System,Flat tire replacement,1/7/2026 12:10,Gasabo,-1.953179,30.03188,Gasabo,-1.930419,30.048724,3.15,In Progress,1/8/2026 19:10,12,98772,87615,117,Cash,Pending,No
REQ03827,USR0421,6152,GAHIMA Auto Services Sarl,Transmission Repair,Gearbox issues,9/10/2026 12:36,Gasabo,-1.891613,30.091804,Gasabo,-1.911204,30.149221,6.74,In Progress,9/10/2026 17:36,20,17431,17103,133,Cash,Unpaid,Yes
REQ03828,USR0248,1972,Red Auto Services Kigali,Suspension & Steering,Overheating engine,5/9/2026 18:46,Kicukiro,-2.005424,30.131077,Kicukiro,-1.972884,30.083138,6.44,Cancelled,5/10/2026 1:46,0,109010,0,172,N/A,Cancelled,No
REQ03829,USR0823,1321,Amahoro Garage Gicumbi,Electrical Systems,Brakes not responding,1/22/2026 19:16,Gicumbi,-1.543538,29.974082,Gicumbi,-1.581167,30.159416,21.02,Cancelled,1/23/2026 6:16,0,16008,0,157,N/A,Unpaid,No
REQ03830,USR0982,2200,Virunga Car Care,Exhaust System,Check engine light on,8/24/2026 5:37,Huye,-2.578377,29.728482,Huye,-2.6167581,29.7743066,6.64,Pending,8/24/2026 16:37,20,132710,136441,122,Bank Transfer,Pending,No
REQ03831,USR0059,7607,IU Auto Hub Co.,Engine Repair,Windshield wiper motor failure,1/3/2026 14:53,Rulindo,-1.801649,30.078813,Rulindo,-1.678607,29.92827,21.61,Pending,1/4/2026 21:53,28,167631,182234,24,Bank Transfer,Pending,No
REQ03832,USR0407,5497,Africa Car Auto Fix,Oil Change,Starter motor issues,10/13/2026 11:18,Gicumbi,-1.641024,30.086476,Gicumbi,-1.567115,30.12574,9.31,Completed,10/13/2026 14:18,3,155541,102576,35,Mobile Money,Paid,Yes
REQ03833,USR0221,1575,Nyanza Auto 2,Welding,Electrical fault,6/29/2026 9:50,Nyanza,-2.428227,29.7741,Nyanza,-2.359908,29.685041,12.47,Completed,6/30/2026 6:50,21,131468,186696,106,Mobile Money,Paid,Yes
REQ03834,USR0059,5141,East Africa Car Auto Experts,Tire & Wheel,Suspension noise,2/22/2026 7:19,Rulindo,-1.799835,30.025925,Rulindo,-1.719245,29.969576,10.93,Completed,2/22/2026 11:19,4,123916,159752,92,Cash,Paid,Yes
REQ03835,USR0025,8854,Green Auto Solutions,Suspension & Steering,Overheating engine,3/27/2026 3:23,Musanze,-1.45045,29.68666,Musanze,-1.414488,29.701608,4.33,Cancelled,3/27/2026 5:23,0,76875,0,23,N/A,Unpaid,No
REQ03836,USR0872,9673,Africa Auto Tech Motor Works,Transmission Repair,Strange noise from engine,8/16/2026 18:48,Bugesera,-2.20478,30.16561,Bugesera,-2.028209,30.307839,25.2,Cancelled,8/16/2026 19:48,0,103139,0,119,N/A,Pending,No
REQ03837,USR0382,7659,UWIMANA AUTOFIX AUTO,Engine Repair,Check engine light on,8/29/2026 9:44,Gicumbi,-1.642603,30.094878,Gicumbi,-1.560298,30.112027,9.35,Completed,8/30/2026 6:44,21,123227,88706,143,Bank Transfer,Paid,No
REQ03838,USR0843,2801,City Auto Garage,Diagnostic Scanning,Car won't start,5/22/2026 1:05,Kayonza,-1.952452,30.724385,Kayonza,-1.8926945,30.4857239,27.34,Completed,5/25/2026 19:05,90,88996,55825,122,Mobile Money,Paid,Yes
REQ03839,USR0763,6745,Kigali Road Auto Experts,Exhaust System,Car won't start,1/12/2026 17:11,Gicumbi,-1.571339,30.046946,Gicumbi,-1.555584,30.074801,3.56,Cancelled,1/13/2026 3:11,0,179336,0,121,N/A,Pending,Yes
REQ03840,USR0688,7411,NSABIMANA Garage LTD,Welding,Power steering failure,12/3/2026 9:14,Rwamagana,-1.994609,30.408428,Rwamagana,-1.976494,30.470307,7.17,Completed,12/4/2026 21:14,36,164341,55671,41,Mobile Money,Paid,No
REQ03841,USR0913,7315,Swift Car Workshop,Exhaust System,Transmission slipping,1/18/2026 4:22,Nyarugenge,-1.946725,30.057344,Nyarugenge,-1.918523,30.073677,3.62,Completed,1/20/2026 19:22,63,165257,76034,101,Cash,Paid,No
REQ03842,USR0210,9873,Top Auto Workshop,Brake System,Power steering failure,10/17/2026 7:24,Bugesera,-2.230951,30.198072,Bugesera,-1.968438,30.345807,33.49,Completed,10/18/2026 21:24,38,79165,45949,112,Bank Transfer,Paid,Yes
REQ03843,USR0909,3626,Quality Motor Garage,Oil Change,Overheating engine,11/16/2026 13:08,Ngoma,-2.207104,30.569881,Ngoma,-2.1320201,30.5753448,8.37,Completed,11/19/2026 23:08,82,119612,95312,140,Cash,Paid,No
REQ03844,USR0563,6460,SMX Auto Stop Co.,Air Conditioning,Windshield wiper motor failure,9/4/2026 19:10,Rwamagana,-1.949048,30.433925,Rwamagana,-1.96439,30.472607,4.62,Completed,9/5/2026 7:10,12,52051,77623,40,Cash,Paid,No
REQ03845,USR0272,9665,EC Auto Masters LTD,Electrical Systems,Starter motor issues,4/16/2026 0:04,Gicumbi,-1.596719,30.138604,Gicumbi,-1.515896,30.12556,9.1,Cancelled,4/16/2026 9:04,0,180224,0,148,N/A,Unpaid,Yes
REQ03846,USR0409,4951,Kigali Auto Auto Workshop,Bodywork,Transmission slipping,8/13/2026 7:14,Gicumbi,-1.531015,30.076619,Gicumbi,-1.474268,30.149341,10.25,Completed,8/16/2026 2:14,67,59473,90521,32,Mobile Money,Paid,No
REQ03847,USR0493,2887,Future Auto Experts,Suspension & Steering,Brakes not responding,9/2/2026 23:30,Rulindo,-1.801719,30.060045,Rulindo,-1.7227354,30.0318659,9.32,Completed,9/6/2026 8:30,81,76759,79618,148,Cash,Paid,No
REQ03848,USR0452,2003,Gahanga Maintenance Center,Transmission Repair,Exhaust pipe broken,11/22/2026 4:46,Kirehe,-2.428169,30.58278,Kirehe,-2.0650157,30.6485751,41.04,Completed,11/25/2026 7:46,75,177736,194021,24,Mobile Money,Paid,No
REQ03849,USR0069,5628,NDAGIJIMANA Auto Repair Ltd.,Electrical Systems,Transmission slipping,4/14/2026 0:24,Ngoma,-2.109595,30.430231,Ngoma,-2.124045,30.558367,14.33,In Progress,4/17/2026 3:24,17,132520,151206,150,Cash,Unpaid,Yes
REQ03850,USR0896,8889,Swift Motor Center,Tire & Wheel,Fuel pump failure,4/17/2026 20:55,Kicukiro,-1.95675,30.144973,Kicukiro,-1.920933,30.041179,12.2,In Progress,4/17/2026 22:55,1,119843,129591,175,Bank Transfer,Unpaid,No
REQ03851,USR0748,7422,City Vehicle Service Center,Air Conditioning,Car won't start,9/29/2026 9:55,Gicumbi,-1.513057,30.090143,Gicumbi,-1.475865,30.087853,4.14,Completed,10/3/2026 1:55,88,179241,90041,125,Bank Transfer,Paid,No
REQ03852,USR0414,2596,Ace Auto Care,Exhaust System,Battery replacement,8/13/2026 1:42,Kayonza,-1.929547,30.62496,Kayonza,-1.9267787,30.5382392,9.64,Completed,8/14/2026 4:42,27,111683,91627,28,Bank Transfer,Paid,No
REQ03853,USR0879,9268,East Africa Auto Tech Auto Garage,Transmission Repair,AC not cooling,6/25/2026 23:35,Muhanga,-2.054206,29.796244,Muhanga,-2.067516,29.765222,3.75,Completed,6/26/2026 10:35,11,21693,81827,23,Bank Transfer,Paid,No
REQ03854,USR0730,7333,NDAYISABA SERVICES AUTO,Diagnostic Scanning,Power steering failure,7/14/2026 17:38,Gasabo,-1.853757,30.052772,Gasabo,-1.898494,30.038889,5.21,Pending,7/15/2026 3:38,2,173201,154858,128,Bank Transfer,Pending,Yes
REQ03855,USR0545,3496,Kabeza Auto Masters,Tire & Wheel,Radiator leaking,10/30/2026 5:51,Rulindo,-1.706832,29.993897,Rulindo,-1.7325187,29.949115,5.74,Pending,10/31/2026 2:51,21,87556,94973,32,Mobile Money,Pending,No
REQ03856,USR0448,6888,FYLT Mechanics,Brake System,Car won't start,9/28/2026 16:38,Rwamagana,-1.940029,30.473216,Rwamagana,-1.967439,30.446906,4.22,Completed,10/1/2026 8:38,64,198453,96733,150,Mobile Money,Paid,No
REQ03857,USR0475,6494,Golden Engine Car Clinic,Air Conditioning,Suspension noise,6/16/2026 5:53,Rwamagana,-1.978645,30.461375,Rwamagana,-1.91298,30.464147,7.31,Cancelled,6/16/2026 23:53,0,186405,0,47,N/A,Pending,No
REQ03858,USR0316,9960,Ace Auto Center,Exhaust System,Electrical fault,7/27/2026 17:34,Rulindo,-1.786635,30.133164,Rulindo,-1.672229,29.954401,23.59,Completed,7/29/2026 17:34,48,45416,185428,173,Bank Transfer,Paid,No
REQ03859,USR0736,1620,Charles Karera Musanze Garage,Transmission Repair,Electrical fault,5/21/2026 20:22,Musanze,-1.441841,29.62965,Musanze,-1.467018,29.556444,8.61,In Progress,5/22/2026 18:22,23,35079,34726,102,Cash,Unpaid,No
REQ03860,USR0143,2927,Mukazayire Motor Services,Oil Change,Check engine light on,10/7/2026 11:17,Gicumbi,-1.584271,30.050132,Gicumbi,-1.5953404,30.0430319,1.46,Completed,10/11/2026 7:17,92,26637,61180,172,Mobile Money,Paid,Yes
REQ03861,USR0062,3866,KG Motor Services,Suspension & Steering,Starter motor issues,5/8/2026 19:00,Kirehe,-2.347617,30.72295,Kirehe,-2.1473727,30.6347511,24.33,Cancelled,5/9/2026 9:00,0,141010,0,18,N/A,Pending,No
REQ03862,USR0454,5579,Royal Road Auto Stop,Air Conditioning,Transmission slipping,5/4/2026 9:42,Gicumbi,-1.509809,29.98261,Gicumbi,-1.550848,30.100432,13.87,Completed,5/6/2026 19:42,58,69644,81051,180,Bank Transfer,Paid,No
REQ03863,USR0154,6667,Rwanda Moto Auto Solutions,Diagnostic Scanning,Flat tire replacement,10/8/2026 8:28,Gasabo,-1.86718,30.123372,Gasabo,-1.975999,30.033441,15.69,Completed,10/8/2026 17:28,9,38395,178654,21,Bank Transfer,Paid,No
REQ03864,USR0426,6594,UWITONZE Auto Services,Suspension & Steering,Starter motor issues,6/20/2026 5:27,Ngoma,-2.163386,30.408657,Ngoma,-2.148087,30.594599,20.73,Cancelled,6/20/2026 15:27,0,140667,0,68,N/A,Unpaid,Yes
REQ03865,USR0537,9582,MLSP Motor Center Co.,Tire & Wheel,Transmission slipping,8/28/2026 21:50,Musanze,-1.516658,29.607756,Musanze,-1.419764,29.6898,14.12,Pending,8/29/2026 19:50,9,59084,50441,40,Cash,Pending,No
REQ03866,USR0914,3873,Mount Auto Experts,Air Conditioning,AC not cooling,3/3/2026 23:53,Ngoma,-2.103287,30.447515,Ngoma,-2.1827878,30.5906203,18.19,Completed,3/6/2026 6:53,55,129305,33056,170,Mobile Money,Paid,No
REQ03867,USR0055,8692,NIYONZIMA SERVICES AUTO,Suspension & Steering,Starter motor issues,8/12/2026 3:07,Musanze,-1.567832,29.668514,Musanze,-1.511325,29.570984,12.53,Completed,8/14/2026 6:07,51,142683,77512,94,Bank Transfer,Paid,Yes
REQ03868,USR0617,3698,DM Moto Tech,Engine Repair,Overheating engine,8/12/2026 16:35,Nyanza,-2.285474,29.819323,Nyanza,-2.362675,29.7734718,9.98,Completed,8/15/2026 18:35,74,127518,142483,55,Mobile Money,Paid,No
REQ03869,USR0151,9220,AUN Auto Hub,Exhaust System,Electrical fault,10/23/2026 6:48,Kicukiro,-1.942924,30.077888,Kicukiro,-2.029089,30.150663,12.54,Completed,10/27/2026 3:48,93,136605,144439,149,Bank Transfer,Paid,No
REQ03870,USR0182,5482,Best Autocare,Suspension & Steering,Fuel pump failure,2/21/2026 4:31,Gasabo,-1.854002,30.136348,Gasabo,-1.902239,30.064157,9.65,Cancelled,2/21/2026 5:31,0,68574,0,26,N/A,Pending,No
REQ03871,USR0816,5909,Kigali Auto Motor Center,Electrical Systems,Exhaust pipe broken,3/8/2026 14:38,Rubavu,-1.695668,29.197483,Rubavu,-1.625924,29.327648,16.42,Pending,3/9/2026 11:38,47,85141,98249,154,Bank Transfer,Pending,Yes
REQ03872,USR0604,4915,United Drive Garage,Brake System,AC not cooling,5/23/2026 23:48,Kayonza,-1.863686,30.686098,Kayonza,-1.883962,30.616666,8.04,Cancelled,5/24/2026 2:48,0,41277,0,14,N/A,Pending,Yes
REQ03873,USR0350,3861,Northern Auto Tech,Bodywork,Power steering failure,5/30/2026 16:02,Ngoma,-2.166915,30.503196,Ngoma,-2.2208061,30.5347652,6.94,Completed,6/3/2026 8:02,88,97787,25516,58,Cash,Paid,No
REQ03874,USR0033,8658,NDAYAMBAJE Garage Sarl,Welding,Electrical fault,3/27/2026 12:25,Kayonza,-1.964999,30.732416,Kayonza,-1.88031,30.605774,16.93,Completed,3/29/2026 14:25,50,48298,65274,130,Mobile Money,Paid,Yes
REQ03875,USR0785,2388,Silver Tyre & Auto,Oil Change,Suspension noise,12/3/2026 4:37,Huye,-2.650275,29.670768,Huye,-2.5999879,29.7166189,7.56,In Progress,12/4/2026 1:37,54,25265,28905,162,Bank Transfer,Pending,Yes
REQ03876,USR0211,4633,GAHIMA MOTORS AUTO,Exhaust System,Car won't start,9/4/2026 2:26,Ngoma,-2.08576,30.555377,Ngoma,-2.14613,30.554254,6.71,Cancelled,9/4/2026 22:26,0,129730,0,66,N/A,Unpaid,No
REQ03877,USR0522,1463,Central Auto Studio,Electrical Systems,Exhaust pipe broken,3/21/2026 17:41,Ngoma,-2.212597,30.480622,Ngoma,-2.079671,30.424806,16.03,Completed,3/24/2026 0:41,55,72262,144444,84,Cash,Paid,No
REQ03878,USR0652,7064,Best Auto Masters,Engine Repair,Flat tire replacement,5/1/2026 14:09,Gicumbi,-1.632859,30.097164,Gicumbi,-1.529969,30.137899,12.3,Cancelled,5/2/2026 10:09,0,41786,0,60,N/A,Pending,No
REQ03879,USR0831,1098,Quick Auto Workshop 8,Welding,Radiator leaking,1/13/2026 0:44,Bugesera,-2.160058,30.136558,Bugesera,-2.07584,30.146684,9.43,In Progress,1/14/2026 23:44,59,131118,131612,65,Mobile Money,Pending,No
REQ03880,USR0562,1245,Alignment Masters Nyanza,Brake System,Radiator leaking,4/15/2026 20:24,Nyanza,-2.365609,29.727961,Nyanza,-2.331634,29.815177,10.4,Completed,4/19/2026 4:24,80,199939,77777,92,Bank Transfer,Paid,No
REQ03881,USR0559,2371,Omega Motor Garage,Transmission Repair,AC not cooling,8/4/2026 7:14,Rulindo,-1.774755,30.000369,Rulindo,-1.7715599,29.9279208,8.06,Completed,8/4/2026 19:14,12,183349,179405,25,Mobile Money,Paid,No
REQ03882,USR0976,749,Ace Auto Services Nyamata,Diagnostic Scanning,Power steering failure,2/17/2026 21:52,Bugesera,-2.246943,30.255579,Bugesera,-2.113948,30.139383,19.63,In Progress,2/21/2026 6:52,50,56235,52980,162,Cash,Pending,No
REQ03883,USR0022,2940,Hill Car Tech,Suspension & Steering,AC not cooling,4/24/2026 5:31,Bugesera,-2.208595,30.085421,Bugesera,-2.27997,30.1142174,8.56,Completed,4/24/2026 20:31,15,91467,127517,10,Bank Transfer,Paid,No
REQ03884,USR0462,6858,United Auto Tech Car Repair,Oil Change,Starter motor issues,4/1/2026 20:48,Kicukiro,-1.954484,30.142414,Kicukiro,-1.983486,30.083209,7.33,In Progress,4/2/2026 20:48,64,189408,215683,177,Cash,Unpaid,No
REQ03885,USR0862,7950,UWITONZE Workshop Ltd.,Welding,Overheating engine,4/11/2026 5:38,Nyarugenge,-1.940991,30.080059,Nyarugenge,-1.981186,30.028353,7.28,Completed,4/13/2026 1:38,44,197971,127918,88,Bank Transfer,Paid,No
REQ03886,USR0072,4357,Omega Moto Car Repair,Air Conditioning,Radiator leaking,12/25/2026 3:49,Kicukiro,-1.989577,30.13595,Kicukiro,-1.932769,30.082981,8.63,Completed,12/28/2026 20:49,89,142999,132523,58,Mobile Money,Paid,Yes
REQ03887,USR0134,7763,RNK Auto Solutions Ltd.,Suspension & Steering,Starter motor issues,9/2/2026 9:04,Ngoma,-2.23969,30.487803,Ngoma,-2.07324,30.612343,23.11,Completed,9/4/2026 2:04,41,195108,117526,64,Bank Transfer,Paid,No
REQ03888,USR0990,6050,NDAGIJIMANA Auto Services,Air Conditioning,Flat tire replacement,3/31/2026 17:14,Kicukiro,-2.003538,30.058623,Kicukiro,-2.033629,30.138399,9.48,Completed,4/3/2026 11:14,66,190793,31095,8,Bank Transfer,Paid,Yes
REQ03889,USR0197,8786,Express Motor Auto Solutions,Bodywork,Suspension noise,6/21/2026 19:06,Rwamagana,-2.018887,30.462223,Rwamagana,-1.955521,30.488478,7.63,Pending,6/22/2026 13:06,37,136969,129681,126,Bank Transfer,Pending,No
REQ03890,USR0195,368,Central Garage,Oil Change,Suspension noise,10/19/2026 4:28,Gasabo,-1.851417,30.082842,Gasabo,-1.883142,30.105502,4.33,Cancelled,10/19/2026 20:28,0,14034,0,52,N/A,Unpaid,Yes
REQ03891,USR0621,3851,Omega Auto Masters,Electrical Systems,Car won't start,8/27/2026 2:05,Rulindo,-1.713067,30.118752,Rulindo,-1.7417125,29.9976944,13.83,Completed,8/27/2026 17:05,15,50349,66690,145,Cash,Paid,No
REQ03892,USR0952,2381,Silver Motors,Engine Repair,Transmission slipping,3/13/2026 0:51,Nyarugenge,-1.97078,30.035056,Nyarugenge,-1.9403558,30.0402961,3.43,Pending,3/15/2026 9:51,24,70383,59492,116,Mobile Money,Unpaid,No
REQ03893,USR0583,6185,NZABONIMPA AUTO AUTO,Exhaust System,Starter motor issues,2/5/2026 20:02,Bugesera,-2.082024,30.119688,Bugesera,-1.988029,30.360123,28.69,Completed,2/9/2026 8:02,84,87023,156731,163,Mobile Money,Paid,Yes
REQ03894,USR0577,3525,Speed Vehicle Center,Bodywork,Battery replacement,9/20/2026 16:00,Kicukiro,-1.992325,30.149333,Kicukiro,-1.9711366,30.1150677,4.48,Pending,9/20/2026 19:00,10,62836,68622,174,Mobile Money,Pending,No
REQ03895,USR0354,2311,Blue Motor Services,Diagnostic Scanning,Car won't start,8/11/2026 23:47,Ngoma,-2.226146,30.506156,Ngoma,-2.2290239,30.5068113,0.33,Completed,8/13/2026 18:47,43,50131,24174,24,Mobile Money,Paid,No
REQ03896,USR0006,2259,A1 Maintenance Center,Engine Repair,AC not cooling,3/10/2026 14:08,Kicukiro,-2.027573,30.068043,Kicukiro,-2.0396574,30.1015643,3.96,Completed,3/13/2026 11:08,69,51866,38509,19,Cash,Paid,No
REQ03897,USR0135,6464,Rwanda Moto Motor Garage,Tire & Wheel,Gearbox issues,9/17/2026 3:08,Kayonza,-1.851288,30.651877,Kayonza,-1.871695,30.649363,2.29,Completed,9/20/2026 7:08,76,155958,193351,96,Cash,Paid,Yes
REQ03898,USR0542,9874,XX Motor Garage,Suspension & Steering,Fuel pump failure,3/31/2026 17:53,Rulindo,-1.7486,30.082192,Rulindo,-1.739082,29.923696,17.65,Completed,4/3/2026 0:53,55,23581,122174,34,Mobile Money,Paid,Yes
REQ03899,USR0293,6505,Dynamic Auto Masters,Suspension & Steering,Suspension noise,4/13/2026 11:40,Nyarugenge,-1.925721,30.07842,Nyarugenge,-1.933594,30.092091,1.75,Completed,4/15/2026 23:40,60,153179,165916,30,Mobile Money,Paid,No
REQ03900,USR0197,4714,Golden Auto Center,Exhaust System,Strange noise from engine,3/10/2026 7:42,Rwamagana,-1.926928,30.485193,Rwamagana,-1.936323,30.467058,2.27,Completed,3/12/2026 1:42,42,197995,110615,136,Bank Transfer,Paid,No
REQ03901,USR0474,8355,Africa Auto Auto Stop,Engine Repair,Oil leak detected,10/29/2026 8:58,Kayonza,-1.946016,30.732202,Kayonza,-1.872261,30.604078,16.43,Cancelled,10/29/2026 23:58,0,126856,0,55,N/A,Pending,No
REQ03902,USR0021,7633,Star Auto World,Electrical Systems,Overheating engine,6/25/2026 4:44,Muhanga,-2.017321,29.721348,Muhanga,-2.051502,29.753573,5.22,Completed,6/28/2026 21:44,89,94199,9092,105,Mobile Money,Paid,No
REQ03903,USR0760,316,Royal Garage Ltd Nyanza,Welding,Suspension noise,4/5/2026 10:46,Nyanza,-2.343364,29.730147,Nyanza,-2.407182,29.755995,7.66,Cancelled,4/5/2026 19:46,0,45496,0,75,N/A,Pending,No
REQ03904,USR0624,9004,GAHIMA AUTO AUTO,Bodywork,Electrical fault,2/4/2026 11:44,Musanze,-1.460069,29.633936,Musanze,-1.491826,29.686466,6.82,Cancelled,2/4/2026 13:44,0,118054,0,81,N/A,Unpaid,No
REQ03905,USR0388,1695,Bridge Auto Byumba,Bodywork,Battery replacement,9/8/2026 0:26,Gicumbi,-1.621063,30.126505,Gicumbi,-1.571645,29.967759,18.48,Cancelled,9/8/2026 20:26,0,112933,0,162,N/A,Pending,No
REQ03906,USR0170,9341,RUHARA Workshop Ltd,Engine Repair,Car won't start,2/23/2026 12:47,Rulindo,-1.80397,30.107867,Rulindo,-1.738871,29.900314,24.18,Completed,2/23/2026 15:47,3,8542,187868,33,Mobile Money,Paid,No
REQ03907,USR0270,3343,Mount Tyre & Auto,Suspension & Steering,Transmission slipping,11/25/2026 22:17,Nyanza,-2.367578,29.744961,Nyanza,-2.3329099,29.7456807,3.86,In Progress,11/26/2026 6:17,61,196801,207087,29,Bank Transfer,Pending,No
REQ03908,USR0247,3270,Mount Auto Services,Electrical Systems,Electrical fault,10/4/2026 23:12,Nyarugenge,-1.969993,30.067157,Nyarugenge,-1.9358987,30.0407576,4.79,Completed,10/5/2026 18:12,19,194670,178807,180,Bank Transfer,Paid,No
